"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expVersion","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","162","c3_6","2","2","936","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","163","d3_1","2","2","637","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","164","b3_14","2","2","665","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","165","c1_9","1","1","754","","cue","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","166","c3_3","2","2","942","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","167","d4_8","no response detected","2","0","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","168","d3_16","2","2","922","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","169","d4_2","1","2","931","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","170","b2_12","1","1","723","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","171","d2_15","1","1","652","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","172","b2_11","1","1","948","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","173","d3_6","2","2","581","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","174","b3_1","2","2","573","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","175","b4_13","2","2","615","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","176","c4_8","2","2","607","","cue","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","177","a3_9","2","2","624","","target","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","178","b4_16","2","2","624","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","179","b1_13","1","1","737","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","180","c1_13","1","1","722","","cue","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","181","c3_10","2","2","642","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","182","a4_14","2","2","778","","cue","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","183","c2_10","1","1","900","","target","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","184","d2_2","1","1","604","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","185","c4_14","2","2","709","","cue","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","186","a3_10","2","2","646","","target","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","187","b3_7","2","2","624","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","188","d1_7","no response detected","1","0","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","189","b1_10","1","1","778","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","190","a4_11","2","2","644","","cue","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","191","c2_12","1","1","613","","target","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","192","d2_13","1","1","629","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","193","a4_13","2","2","534","","cue","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","194","c2_4","1","1","575","","target","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","195","c1_10","1","1","687","","cue","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","196","c3_15","2","2","687","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","197","b2_5","1","1","601","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","198","b2_1","1","1","572","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","199","d4_11","2","2","693","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","200","c4_10","2","2","855","","cue","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","201","a3_16","2","2","640","","target","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","202","d1_15","2","1","953","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","203","c1_1","1","1","793","","cue","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","204","c3_5","2","2","713","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","205","a2_9","1","1","577","","cue","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","206","a1_1","1","1","962","","target","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","207","b4_12","2","2","659","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","208","b4_3","2","2","631","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","209","a4_16","2","2","640","","cue","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","210","c2_3","1","1","722","","target","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","211","a2_10","1","1","611","","cue","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","212","a1_5","1","1","732","","target","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","213","d4_15","2","2","629","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","214","d2_10","1","1","645","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","215","c4_2","2","2","1054","","cue","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","216","a3_1","2","2","768","","target","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","217","b3_6","2","2","633","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","218","d4_14","2","2","1186","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","219","d1_9","1","1","1323","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","220","b1_12","1","1","1091","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","221","b1_14","1","1","1396","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","222","c4_7","2","2","669","","cue","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","223","a3_6","2","2","998","","target","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","224","d3_14","2","2","697","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","225","d3_13","2","2","537","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","226","a4_8","2","2","731","","cue","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","227","c2_1","1","1","636","","target","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","228","c1_6","1","1","709","","cue","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","229","c3_16","2","2","797","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","230","b2_9","1","1","591","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","231","b4_15","2","2","656","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","232","d1_11","1","1","769","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","233","d1_6","1","1","758","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","234","b3_8","2","2","1334","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","235","b1_11","1","1","591","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","236","b3_11","2","2","657","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","237","b3_12","2","2","778","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","238","b1_6","1","1","706","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","239","a2_7","1","1","1282","","cue","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","240","a1_4","1","1","714","","target","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","241","c1_4","1","1","635","","cue","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","242","c3_14","2","2","835","","target","within","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","243","d3_12","2","2","683","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","244","d4_16","2","2","660","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","245","d2_1","1","1","660","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","246","b2_13","1","1","1005","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","247","b4_7","2","2","614","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","248","d3_15","2","2","519","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","249","c4_15","2","2","672","","cue","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","250","a3_5","2","2","636","","target","cross","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","251","a2_1","1","1","669","","cue","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","252","a1_9","1","1","574","","target","within","same","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","253","d2_14","1","1","520","","filler","NA","NA","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","254","a4_12","2","2","584","","cue","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-22T14:06:34.644Z""","encodePictures","255","c2_5","1","1","569","","target","cross","diff","","","","","","""2022-04-22T14:17:29.147Z""","1","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"mathDistract","""2022-04-22T14:17:29.147Z""","mathDistract","0","66 / 22","3","3","1215","","","","","","","","","","""2022-04-22T14:22:41.744Z""","2","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"mathDistract","""2022-04-22T14:17:29.147Z""","mathDistract","1","30 - 28","2","2","1232","","","","","","","","","","""2022-04-22T14:22:41.744Z""","2","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"mathDistract","""2022-04-22T14:17:29.147Z""","mathDistract","2","38 - 35","3","3","1455","","","","","","","","","","""2022-04-22T14:22:41.744Z""","2","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"mathDistract","""2022-04-22T14:17:29.147Z""","mathDistract","3","42 - 40","2","2","1052","","","","","","","","","","""2022-04-22T14:22:41.744Z""","2","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"mathDistract","""2022-04-22T14:17:29.147Z""","mathDistract","4","59 - 58","1","1","881","","","","","","","","","","""2022-04-22T14:22:41.744Z""","2","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
"mathDistract","""2022-04-22T14:17:29.147Z""","mathDistract","5","56 - 52","4","4","1260","","","","","","","","","","""2022-04-22T14:22:41.744Z""","2","28","3","""2022-04-22T14:06:29.654Z""","""2022-04-22T15:03:01.197Z""","","","","","","","","","","","","","",""
